Time,TimeLower,TimeUpper,TimeUnits,Value,ValueLower,ValueUpper,ValueUnits,ValueType,Wave,WaveLower,WaveUpper,WaveUnits
89565.402,,,s,5.25E-10,1.15E-10,1.15E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
89594.892,,,s,4.01E-10,8.90E-11,8.90E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
89621.375,,,s,4.99E-10,1.14E-10,1.14E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
89650.531,,,s,4.71E-10,1.06E-10,1.06E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
89678.632,,,s,4.69E-10,1.00E-10,1.00E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
89707.841,,,s,4.80E-10,1.06E-10,1.06E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
89721.15984,,,s,0.737948831,0.040780559,0.040780559,mJy,Spectral Flux,3.29E+14,,,Hz
89732.324,,,s,6.31E-10,1.41E-10,1.41E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
89748.877,,,s,9.68E-10,2.02E-10,2.02E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
89774.544,,,s,5.20E-10,1.03E-10,1.03E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
90104.60304,,,s,0.369850533,0.013625797,0.013625797,mJy,Spectral Flux,3.94E+14,,,Hz
90242.92944,,,s,0.366459723,0.010125656,0.010125656,mJy,Spectral Flux,3.94E+14,,,Hz
90381.25584,,,s,0.356472678,0.013132939,0.013132939,mJy,Spectral Flux,3.94E+14,,,Hz
90739.29744,,,s,0.134284612,0.007420842,0.007420842,mJy,Spectral Flux,4.81E+14,,,Hz
91041.26544,,,s,0.13804677,0.006357289,0.006357289,mJy,Spectral Flux,4.81E+14,,,Hz
93861.62064,,,s,0.022910061,0.003376151,0.003376151,mJy,Spectral Flux,6.29E+14,,,Hz
94335.35184,,,s,0.630995481,0.087175247,0.087175247,mJy,Spectral Flux,3.29E+14,,,Hz
94517.322,,,s,4.34E-10,9.86E-11,9.86E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
94588.936,,,s,3.79E-10,9.37E-11,9.37E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
94659.769,,,s,6.32E-10,1.41E-10,1.41E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
94727.089,,,s,4.10E-10,9.96E-11,9.96E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
94782.753,,,s,6.71E-10,1.56E-10,1.56E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
94843.805,,,s,4.28E-10,9.83E-11,9.83E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
94905.111,,,s,6.45E-10,1.48E-10,1.48E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
94977.821,,,s,4.44E-10,1.05E-10,1.05E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
95045.115,,,s,5.46E-10,1.14E-10,1.14E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
95099.929,,,s,5.85E-10,1.35E-10,1.35E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
95158.225,,,s,6.86E-10,1.56E-10,1.56E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
95167.03824,,,s,0.124745891,0.009191617,0.009191617,mJy,Spectral Flux,4.81E+14,,,Hz
95195.458,,,s,6.07E-10,1.41E-10,1.41E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
95258.392,,,s,6.51E-10,1.48E-10,1.48E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
95312.799,,,s,4.86E-10,1.10E-10,1.10E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
95375.358,,,s,5.48E-10,1.30E-10,1.30E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
95432.148,,,s,5.36E-10,1.23E-10,1.23E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
95507.242,,,s,3.81E-10,8.64E-11,8.64E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
95578.576,,,s,5.54E-10,1.35E-10,1.35E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
95631.982,,,s,5.31E-10,1.24E-10,1.24E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
95699.178,,,s,5.89E-10,1.35E-10,1.35E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
95751.707,,,s,5.81E-10,1.35E-10,1.35E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
95814.802,,,s,5.71E-10,1.26E-10,1.26E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
95856.89,,,s,6.54E-10,1.48E-10,1.48E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
95920.073,,,s,4.21E-10,9.95E-11,9.95E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
96002.731,,,s,5.05E-10,1.13E-10,1.13E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
96098.042,,,s,5.45E-10,9.73E-11,9.73E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
98951.35824,,,s,0.544535564,0.040122863,0.040122863,mJy,Spectral Flux,3.29E+14,,,Hz
99202.26384,,,s,0.570198734,0.078775866,0.078775866,mJy,Spectral Flux,3.29E+14,,,Hz
100146.535,,,s,3.97E-10,9.33E-11,9.33E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
100313.024,,,s,4.31E-10,1.02E-10,1.02E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
100456.572,,,s,5.81E-10,1.34E-10,1.34E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
100566.64,,,s,5.05E-10,1.20E-10,1.20E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
100703.297,,,s,5.72E-10,1.27E-10,1.27E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
100850.717,,,s,4.58E-10,1.05E-10,1.05E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
100988.743,,,s,4.55E-10,1.07E-10,1.07E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
101129.659,,,s,5.15E-10,1.20E-10,1.20E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
105636.766,,,s,5.40E-10,1.29E-10,1.29E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
105679.39,,,s,3.83E-10,8.71E-11,8.71E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
105742.204,,,s,4.02E-10,8.91E-11,8.91E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
105796.105,,,s,3.59E-10,8.31E-11,8.31E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
105848.007,,,s,4.60E-10,1.08E-10,1.08E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
105888.375,,,s,5.38E-10,1.20E-10,1.20E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
105932.082,,,s,5.29E-10,1.18E-10,1.18E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
105978.666,,,s,5.73E-10,1.21E-10,1.21E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
106023.769,,,s,3.11E-10,7.44E-11,7.44E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
106097.861,,,s,3.46E-10,8.00E-11,8.00E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
106136.928,,,s,6.37E-10,1.41E-10,1.41E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
106188.5,,,s,2.82E-10,6.64E-11,6.64E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
106244.79,,,s,6.03E-10,1.37E-10,1.37E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
106293.249,,,s,4.46E-10,1.01E-10,1.01E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
106347.899,,,s,3.17E-10,7.02E-11,7.02E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
106418.296,,,s,3.80E-10,8.63E-11,8.63E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
106459.291,,,s,5.41E-10,1.27E-10,1.27E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
106505.174,,,s,3.26E-10,7.28E-11,7.28E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
106570.096,,,s,3.71E-10,8.51E-11,8.51E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
106626.529,,,s,4.10E-10,9.48E-11,9.48E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
106686.579,,,s,3.17E-10,7.34E-11,7.34E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
106738.606,,,s,4.06E-10,9.08E-11,9.08E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
106785.745,,,s,6.49E-10,1.48E-10,1.48E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
106839.65,,,s,2.70E-10,6.37E-11,6.37E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
106889.422,,,s,6.06E-10,1.36E-10,1.36E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
106927.157,,,s,5.63E-10,1.26E-10,1.26E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
106980.562,,,s,2.96E-10,7.08E-11,7.08E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
107072.297,,,s,3.29E-10,6.07E-11,6.07E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
111947.788,,,s,4.94E-10,1.10E-10,1.10E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
112020.749,,,s,3.46E-10,7.98E-11,7.98E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
112087.056,,,s,3.39E-10,7.63E-11,7.63E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
112167.177,,,s,3.74E-10,8.49E-11,8.49E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
112243.899,,,s,2.56E-10,5.73E-11,5.73E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
112335.292,,,s,2.77E-10,6.40E-11,6.40E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
112434.207,,,s,2.98E-10,7.22E-11,7.22E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
112507.544,,,s,2.94E-10,6.58E-11,6.58E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
112579.381,,,s,4.10E-10,9.17E-11,9.17E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
112669.312,,,s,3.16E-10,7.13E-11,7.13E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
112740.35,,,s,3.65E-10,8.17E-11,8.17E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
112816.947,,,s,2.13E-10,5.25E-11,5.25E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
112922.132,,,s,3.07E-10,7.21E-11,7.21E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
112995.471,,,s,3.37E-10,7.65E-11,7.65E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
113099.952,,,s,3.67E-10,8.47E-11,8.47E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
113223.124,,,s,2.37E-10,5.31E-11,5.31E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
113351.635,,,s,3.71E-10,7.46E-11,7.46E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
117076.366,,,s,2.59E-10,5.89E-11,5.89E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
117139.276,,,s,3.28E-10,7.17E-11,7.17E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
117208,,,s,2.42E-10,5.61E-11,5.61E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
117283.028,,,s,2.63E-10,5.94E-11,5.94E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
117348.034,,,s,3.01E-10,6.72E-11,6.72E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
117398.934,,,s,5.60E-10,1.30E-10,1.30E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
117455.473,,,s,2.78E-10,6.32E-11,6.32E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
117508.879,,,s,3.60E-10,8.05E-11,8.05E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
117567.802,,,s,3.59E-10,8.03E-11,8.03E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
117613.56,,,s,3.75E-10,8.54E-11,8.54E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
117654.949,,,s,4.62E-10,1.03E-10,1.03E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
117706.581,,,s,3.05E-10,7.08E-11,7.08E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
117777.538,,,s,2.54E-10,5.90E-11,5.90E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
117846.365,,,s,3.28E-10,7.46E-11,7.46E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
117888.864,,,s,5.88E-10,1.32E-10,1.32E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
117937.439,,,s,2.96E-10,6.46E-11,6.46E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
117992.541,,,s,3.22E-10,7.48E-11,7.48E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
118049.553,,,s,4.34E-10,9.80E-11,9.80E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
118111.639,,,s,2.81E-10,6.28E-11,6.28E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
118175.7,,,s,2.36E-10,5.37E-11,5.37E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
118243.901,,,s,3.46E-10,7.73E-11,7.73E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
118318.791,,,s,2.72E-10,6.04E-11,6.04E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
118388.638,,,s,2.28E-10,5.16E-11,5.16E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
118475.2,,,s,4.28E-10,7.13E-11,7.13E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
124777.347,,,s,3.85E-10,8.39E-11,8.39E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
124813.084,,,s,3.55E-10,7.86E-11,7.86E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
124846.477,,,s,3.13E-10,6.99E-11,6.99E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
124890.355,,,s,2.78E-10,6.33E-11,6.33E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
124934.359,,,s,3.32E-10,7.58E-11,7.58E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
124982.469,,,s,2.77E-10,6.03E-11,6.03E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
125014.342,,,s,4.51E-10,1.01E-10,1.01E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
125047.063,,,s,2.94E-10,6.70E-11,6.70E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
125090.941,,,s,3.28E-10,7.48E-11,7.48E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
125137.473,,,s,3.26E-10,5.65E-11,5.65E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
129117.917,,,s,3.25E-10,7.26E-11,7.26E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
129159.161,,,s,2.60E-10,6.04E-11,6.04E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
129203.587,,,s,3.60E-10,7.67E-11,7.67E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
129243.533,,,s,3.29E-10,7.35E-11,7.35E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
129296.358,,,s,2.29E-10,5.25E-11,5.25E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
129337.307,,,s,2.68E-10,6.12E-11,6.12E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
129382.176,,,s,3.14E-10,6.81E-11,6.81E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
129430.271,,,s,2.66E-10,5.77E-11,5.77E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
129472.896,,,s,3.82E-10,8.29E-11,8.29E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
129509.309,,,s,2.81E-10,6.54E-11,6.54E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
129553.94,,,s,2.69E-10,6.12E-11,6.12E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
129599.572,,,s,2.07E-10,4.81E-11,4.81E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
